,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
FBXO42,0,0,0,0,0,0,-1,0
NGRN,0,1,0,0,1,0,-1,0
SNORA78,1,-1,0,1,1,0,-1,0
lnc-OST4-2,0,0,0,0,0,0,-1,0
KCP,0,0,0,1,0,0,-1,0
SUMO3,0,1,0,1,0,0,-1,0
CYP2R1,0,0,-1,0,0,0,-1,0
ERO1L,0,0,0,0,0,0,-1,0
C9orf85,0,1,0,0,0,0,-1,0
RBBP4,0,0,0,-1,0,0,-1,0
LINC00674,0,1,0,0,1,0,-1,0
LINC01535,0,0,-1,0,0,0,-1,0
EMC8,0,0,1,-1,0,0,-1,0
GTF2H2C_2,0,0,0,0,0,0,-1,0
HIST2H2AB,0,0,0,0,1,0,-1,0
NICN1,0,0,1,0,-1,0,-1,0
SLC2A14,1,0,-1,1,-1,0,-1,0
LOC101928669,-1,0,0,0,0,0,-1,0
DUS3L,0,-1,-1,-1,-1,0,-1,0
MGAT1,0,0,0,0,0,0,-1,0
HGC6.3,0,0,0,0,0,0,-1,0
RPA3,0,0,1,0,0,0,-1,0
lnc-TRA2A-1,0,1,1,0,0,0,-1,0
ZFAND1,0,0,0,1,0,0,-1,0
FAM199X,0,0,0,0,0,0,-1,0
INTS9,0,1,1,-1,0,0,-1,0
TRIP11,0,0,0,0,-1,0,-1,0
GGTLC1,0,0,0,0,0,0,-1,0
FAM192A,0,0,1,0,0,0,-1,0
LINC00998,0,0,1,0,1,0,-1,0
GNL2,0,0,0,-1,1,0,-1,0
PET117,0,-1,0,0,-1,0,-1,0
VPS37B,0,-1,0,-1,-1,0,-1,0
CERS2,0,-1,0,-1,-1,0,-1,0
NCAPD2,0,0,1,-1,0,0,-1,0
ACAT1,0,-1,-1,0,-1,0,-1,0
TRMT10C,0,0,1,1,0,0,-1,0
GGA2,0,0,0,1,0,0,-1,0
VASP,0,0,1,0,1,0,-1,0
GGCT,0,-1,1,0,0,0,-1,0
FAM195A,0,0,1,1,0,0,-1,0
DUSP28,0,0,0,0,-1,0,-1,0
KLHL29,-1,1,1,0,0,0,-1,0
MESDC1,0,0,1,1,-1,0,-1,0
MRPL12,0,0,0,-1,0,0,-1,0
BRIX1,0,0,-1,0,0,0,-1,0
KIAA0586,0,0,-1,0,0,0,-1,0
MRPL38,0,0,0,0,0,0,-1,0
NONO,0,0,-1,-1,-1,0,-1,0
HDDC2,0,1,1,1,1,0,-1,0
NOB1,0,0,1,-1,0,0,-1,0
MAP2K4,0,1,0,1,0,0,-1,0
LCMT1,0,1,1,0,1,0,-1,0
CNNM4,0,-1,0,1,-1,0,-1,0
TRIM25,0,1,0,-1,0,0,-1,0
DDX28,0,1,1,0,0,0,-1,0
PMF1,0,0,-1,-1,0,0,-1,0
RAD51C,0,-1,0,0,0,0,-1,0
KIAA1143,0,0,0,0,0,0,-1,0
HSPA13,0,1,1,0,0,0,-1,0
DPYSL3,1,0,1,-1,0,0,-1,0
SFI1,0,-1,-1,1,-1,0,-1,0
XLOC_l2_014711,0,-1,-1,-1,0,0,-1,0
TCEB3,0,0,-1,0,0,0,-1,0
FAIM,0,0,1,0,0,0,-1,0
lnc-FKBP2-1,1,-1,1,-1,1,0,-1,0
LINC00152,1,-1,0,-1,1,0,-1,0
VPS72,0,0,-1,0,0,0,-1,0
TRIT1,0,0,0,0,0,0,-1,0
CDK11A,0,0,0,0,1,0,-1,0
FANCF,1,1,1,0,0,0,-1,0
RNMT,-1,0,0,0,0,0,-1,0
CROCCP2,-1,-1,-1,1,-1,0,-1,0
LTV1,0,-1,0,0,0,0,-1,0
FOXL1,0,0,1,0,1,0,-1,0
METTL2A,0,0,0,0,0,0,-1,0
IGFBP3,1,1,-1,-1,1,0,-1,0
C1orf35,0,0,0,0,0,0,-1,0
NSMCE1,0,-1,0,-1,0,0,-1,0
C12orf4,0,1,0,0,0,0,-1,0
STK11,0,0,0,0,0,0,-1,0
NUDT2,1,-1,-1,-1,0,0,-1,0
DHX38,0,-1,0,0,0,0,-1,0
LOC100507420,1,0,0,0,1,0,-1,0
TOMM22,0,-1,0,-1,1,0,-1,0
BUB3,0,0,0,0,0,0,-1,0
ARL8A,0,0,0,0,0,0,-1,0
LINC00999,0,-1,-1,-1,0,0,-1,0
TIPARP,0,-1,0,-1,-1,0,-1,0
ENO2,0,1,-1,1,-1,0,-1,0
ZSWIM6,-1,0,0,0,1,0,-1,0
RLIM,0,0,-1,0,0,0,-1,0
UBA1,0,0,0,0,1,0,-1,0
SMG1,-1,0,0,1,-1,0,-1,0
KEAP1,0,0,0,0,1,0,-1,0
FAM103A1,0,0,0,0,0,0,-1,0
FABP5,0,0,1,1,0,0,-1,0
TIMM10,0,0,0,1,1,0,-1,0
WDR74,1,0,0,0,1,0,-1,0
ZFP91,-1,0,0,0,0,0,-1,0
DDX41,0,-1,1,0,1,0,-1,0
SIRT6,0,0,0,0,1,0,-1,0
MT1F,1,0,1,1,0,0,-1,0
EPS8L1,1,0,1,0,0,0,-1,0
FAM86C1,0,0,1,-1,1,0,-1,0
lnc-TPTE-3,0,0,0,0,-1,0,-1,0
IAH1,0,0,1,0,0,0,-1,0
CHMP1A,0,1,1,0,0,0,-1,0
UBA6-AS1,0,-1,0,-1,0,0,-1,0
PLCD3,0,0,0,0,-1,0,-1,0
NEAT1,-1,-1,-1,0,-1,0,-1,0
CIT,0,1,-1,0,0,0,-1,0
SLC7A5P1,0,0,0,0,0,0,-1,0
SP100,0,0,0,0,0,0,-1,0
EMG1,0,0,0,-1,0,0,-1,0
SYAP1,0,-1,0,-1,0,0,-1,0
IPO5,0,-1,0,0,0,0,-1,0
ZEB1,-1,-1,-1,-1,0,0,-1,0
lnc-PMM2-6,0,1,1,1,0,0,-1,0
NUTM2B-AS1,1,-1,-1,-1,0,0,-1,0
ALDH3A2,0,-1,0,-1,-1,0,-1,0
HOTAIRM1,-1,-1,0,1,-1,0,-1,0
LIMS1,-1,0,1,0,0,0,-1,0
PRKAG2,0,1,1,1,1,0,-1,0
ATF5,1,0,1,0,1,0,-1,0
SNORA70,0,-1,-1,-1,-1,0,-1,0
SGTA,0,1,0,0,0,0,-1,0
NAA20,0,0,0,0,0,0,-1,0
P4HTM,0,1,1,1,-1,0,-1,0
TXNDC11,0,0,1,1,0,0,-1,0
MIER2,0,0,0,0,0,0,-1,0
SGPL1,0,-1,0,-1,0,0,-1,0
