,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
ELOVL2,-1,-1,-1,-1,-1,0,0,0
GFAP,-1,-1,-1,-1,-1,0,0,0
HYDIN,-1,-1,-1,-1,-1,0,0,0
STOX1,-1,-1,-1,-1,-1,0,0,0
FAM102A,-1,-1,-1,-1,-1,0,0,0
COLEC11,-1,-1,-1,-1,-1,0,0,0
LINC01551,-1,-1,-1,-1,-1,0,0,0
CAPN5,-1,-1,-1,-1,-1,0,0,1
GNG11,-1,-1,-1,-1,-1,0,0,0
PCDHB8,-1,-1,-1,-1,-1,1,0,1
CDK5RAP2,-1,-1,-1,-1,-1,0,0,0
LINC01551,-1,-1,-1,-1,-1,0,0,0
IGF2,-1,-1,-1,-1,-1,0,0,0
CTC-338M12.4,-1,-1,-1,-1,-1,0,0,0
ANKRD10-IT1,-1,-1,-1,-1,-1,0,0,0
LOC100506474,-1,-1,-1,-1,-1,0,0,0
HYDIN,-1,-1,-1,-1,-1,0,0,0
LOC100506474,-1,-1,-1,-1,-1,0,0,0
LOC153684,-1,-1,-1,-1,-1,1,0,1
GPD1,-1,-1,-1,-1,-1,0,0,0
TRPS1,-1,-1,-1,-1,-1,1,0,0
KCNN3,-1,-1,-1,-1,-1,0,0,0
CDK6,-1,-1,-1,-1,-1,0,0,0
SGK3,-1,-1,-1,-1,-1,0,0,0
LGALS3,-1,-1,-1,-1,-1,0,0,0
CDC37L1,-1,-1,-1,-1,-1,0,0,0
NOTCH2,-1,-1,-1,-1,-1,0,0,0
RPE65,-1,-1,-1,-1,-1,0,0,0
C8orf88,-1,-1,-1,-1,-1,-1,0,-1
HEPACAM,-1,-1,-1,-1,-1,0,0,0
MEGF10,-1,-1,-1,-1,-1,0,0,0
RASL10A,-1,-1,-1,-1,-1,0,0,0
lnc-ANKRA2-3,-1,-1,-1,-1,-1,0,0,0
STOX1,-1,-1,-1,-1,-1,0,0,0
ID4,-1,-1,-1,-1,-1,0,0,0
LOC102724507,-1,-1,-1,-1,-1,0,0,0
MEIS2,-1,-1,-1,-1,-1,1,0,0
BTN3A1,-1,-1,-1,-1,-1,0,0,0
YAP1,-1,-1,-1,-1,-1,0,-1,0
BBOX1,-1,-1,-1,-1,-1,0,0,0
HKDC1,-1,-1,-1,-1,-1,-1,0,0
LOC100506974,-1,-1,-1,-1,-1,0,0,0
LOC100506474,-1,-1,-1,-1,-1,0,0,0
HNMT,-1,-1,-1,-1,-1,0,0,0
PRDM5,-1,-1,-1,-1,-1,0,0,0
GAS1,-1,-1,-1,-1,-1,1,0,0
XLOC_l2_014821,-1,-1,-1,-1,-1,0,0,0
lnc-SRBD1-1,-1,-1,-1,-1,-1,0,0,0
AQP7,-1,-1,-1,-1,-1,0,0,0
PDE8A,-1,-1,-1,-1,-1,0,0,0
DRC1,-1,-1,-1,-1,-1,0,0,0
LOC79160,-1,-1,-1,-1,-1,0,0,1
ARHGAP42,-1,-1,-1,-1,-1,1,0,1
ELOVL2-AS1,-1,-1,-1,-1,-1,0,0,0
NKAIN3,-1,-1,-1,-1,-1,0,0,0
MSTN,-1,-1,-1,-1,-1,0,0,0
CCDC8,-1,-1,-1,-1,-1,0,0,0
LOC101928307,-1,-1,-1,-1,-1,0,0,0
COLGALT2,-1,-1,-1,-1,-1,0,0,0
ANGPTL1,-1,-1,-1,-1,-1,0,0,0
C10orf90,-1,-1,-1,-1,-1,0,0,1
PRDM16,-1,-1,-1,-1,-1,0,0,0
LOC100505774,-1,-1,-1,-1,-1,0,0,0
GRAMD1C,-1,-1,-1,-1,-1,0,0,0
LINC00982,-1,-1,-1,-1,-1,0,0,0
NNMT,-1,-1,-1,-1,-1,0,0,0
KCTD3,-1,-1,-1,-1,-1,0,0,0
RASA3,-1,-1,-1,-1,-1,0,0,0
LOC100507661,-1,-1,-1,-1,-1,0,0,1
FOXJ1,-1,-1,-1,-1,-1,0,0,0
CCDC8,-1,-1,-1,-1,-1,0,0,0
LAMP5,-1,-1,-1,-1,-1,0,0,0
LOC101928092,-1,-1,-1,-1,-1,1,0,1
FRMD3,-1,-1,-1,-1,-1,0,0,0
CYBRD1,-1,-1,-1,-1,-1,0,1,0
MUM1L1,-1,-1,-1,-1,-1,0,0,0
SSFA2,-1,-1,-1,-1,-1,0,0,0
LOC101929147,-1,-1,-1,-1,-1,0,0,0
TCP11L2,-1,-1,-1,-1,-1,0,0,0
LINC00982,-1,-1,-1,-1,-1,0,0,0
